Country Name,Year,PM25,PrimarySchoolGross,LifeExpectancy,GDPperCap,ForestArea,EnergyUse,ExportofGnS,RenewableElectricty,WomenParliament,PopulationDensity,LivestockProduction
Singapore,2002,18.5842525658608,,76.6,22159.8373710639,25.4204444444444,5066.19603486754,184.086118066532,3.97755596584353,11.7647058823529,6186.59259259259,81.36
Solomon Islands,2002,12.788650887329,90.8631210327148,65.296,756.890296490792,90.6086459449804,,21.5157701826586,1.60678822892219,0.0,16.3512325830654,88.14
Sierra Leone,2002,41.7816783655733,,45.198,388.995111216836,40.038459407038,,8.66771541641686,16.6666666666667,,68.8755195344971,26.42
El Salvador,2002,31.3515689349669,111.444900512695,63.831,2115.41187355626,32.0888030888031,582.453658736363,25.5130894550755,52.7236494597839,9.52380952380952,288.930067567568,87.62
San Marino,2002,12.7846381589075,,78.845,41790.8432718184,16.6666666666667,,,,16.6666666666667,458.183333333333,
"Somalia, Fed. Rep.",2002,26.413641085149,,49.402,229.598918310039,11.7344661587018,,,0.0,,15.2231054930341,100.7
Serbia,2002,32.1130882957481,102.119522094727,69.7,2390.73459447107,,2097.94999221022,19.1900123590639,30.9476241260813,,,
Sub-Saharan Africa (excluding high income),2002,41.4880215329225,83.4879913330078,51.071957546792,681.544934837755,31.9783966656474,496.781203566804,27.3303421983901,21.2635911005318,13.9556549282653,31.9621124640957,92.7955657823319
South Sudan,2002,37.9102910757908,,48.445,,,,,,,,
Sub-Saharan Africa,2002,40.0934240866097,83.4894866943359,51.0922515229639,625.468994411853,31.3392244603943,482.272048970017,27.2665378563508,21.7521548696976,13.4667114996638,33.8331022200947,92.8008678450431
Small states,2002,20.4203445703945,101.495536804199,64.6852411979044,5133.13224592248,65.7156401748256,,57.0640257054509,29.7910676233806,11.8412895226286,22.4156619874063,100.0
Sao Tome and Principe,2002,24.8917672167216,120.207168579102,59.822,568.10257252271,60.7375,,,16.4677804295943,,156.16875,87.08
Suriname,2002,30.008871262422,106.396446228027,62.416,2202.340682196,95.5261124379087,963.414526111558,,63.5170623145401,17.6470588235294,3.09362901858672,77.91
Slovak Republic,2002,22.1249717498678,104.180992126465,69.8,6554.62808369461,39.5989604989605,3484.03108632161,57.0983859090013,17.377494063589,17.3333333333333,111.786112266112,170.08
Slovenia,2002,21.268223162792,105.333992004395,72.3,11639.1297780477,61.3604766633565,3484.57090522828,52.9416529201899,23.3906014522537,12.2222222222222,99.0332671300894,125.13
Sweden,2002,9.22155824913309,107.147102355957,77.7,29957.7776664916,69.0946647233255,5826.34189342548,41.1616688311214,48.5089924012676,44.9856733524355,21.9103563929565,105.62
Eswatini,2002,22.4544209466771,98.1205520629883,43.785,1315.73634647994,27.6575581395349,895.040020351145,,,3.07692307692308,61.5954069767442,86.64
Sint Maarten (Dutch part),2002,,,72.321,,,,,,,,
Seychelles,2002,10.3754079918718,102.47045135498,66.6,8864.16919495467,73.2608695652174,,76.6793001313966,0.0,29.4117647058824,182.00652173913,147.75
Syrian Arab Republic,2002,23.2266149127917,104.690322875977,69.973,1183.2473451033,2.41636739579933,942.482652914674,39.753511739574,8.86902509549138,10.4,95.0502339754054,88.56
Turks and Caicos Islands,2002,,103.838676452637,72.905,17803.9471767733,11.0736842105263,,,0.0,,21.6810526315789,
Chad,2002,56.4118948084852,68.0197525024414,47.254,219.061391951349,4.91454891994917,240.376196903121,12.6899405964434,8.16091954022989,,7.23966963151207,48.49
East Asia & Pacific (IDA & IBRD countries),2002,44.5269409741574,110.241333007812,68.9907583404914,1127.25093374819,28.9358719564947,885.107874120636,31.4871235558322,18.0449330224426,17.8749111584933,115.348226976538,100.0
Europe & Central Asia (IDA & IBRD countries),2002,22.5342199676553,108.156982421875,63.8830190789981,2340.82503908743,38.8706876933294,2657.3037137745,31.9333783511565,18.0596845947891,12.8354348528936,19.1278967075025,100.0
Togo,2002,57.4025754585,113.691993713379,54.402,445.238691488925,23.2128185328185,403.003921585395,21.4381414951577,60.281045751634,4.93827160493827,99.5270086412944,77.47
Thailand,2002,40.4326952705377,96.070182800293,68.02,2089.75183111554,37.6069212550647,1286.14403684353,60.6457526009701,7.79250181171053,9.2,125.793100275989,74.44
Tajikistan,2002,35.660396847721,96.3986206054688,62.455,186.951638285222,2.92940840240069,325.679885054417,62.8092317719906,99.3334204679127,12.6984126984127,46.6681123178051,31.29
Turkmenistan,2002,18.0118303249496,,61.919,935.540801478466,8.78215904496414,2214.7855014736,35.4111405835544,0.0294392523364486,26.0,10.1493094716234,63.25
Latin America & the Caribbean (IDA & IBRD countries),2002,24.9696109291037,115.122108459473,68.349010457809,3714.3747812476,50.2468409929161,1186.75845982195,21.3930907695869,59.9852944332113,13.9963167587477,26.0501619925308,100.0
Timor-Leste,2002,20.9489115474432,138.640762329102,57.996,533.982465942154,63.6381977135172,,7.80444071905294,0.0,26.1363636363636,59.122999327505,81.25
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2002,47.6243643879906,,64.6571649359758,1168.35927304729,2.52706929608599,825.921688605367,27.3537994763093,10.5369165924719,7.40013097576949,47.755065137466,100.0
Tonga,2002,12.8214218478176,113.150756835938,66.512,1759.4805324576,12.4305555555556,,18.256309233981,0.258215962441315,,144.269444444444,96.87
South Asia (IDA & IBRD),2002,60.8191997394526,97.6312637329102,62.6086148676433,462.898836496672,24.028363138599,369.324722598924,14.8815108922509,13.4746610361895,6.31364562118126,382.915998710263,100.0
Sub-Saharan Africa (IDA & IBRD countries),2002,40.0934240866097,83.4894866943359,51.0922515229639,625.468994411853,31.3392244603943,482.272048970016,27.2665378563508,21.7521548696976,13.4667114996638,33.8331022200947,92.8008678450431
Trinidad and Tobago,2002,23.2750590319697,92.7311096191406,66.369,6762.93080808096,45.9653021442495,8990.73441697741,,0.484939759036145,19.4444444444444,259.65126705653,104.5
Tunisia,2002,26.477495003696,112.205703735352,70.772,2320.7723805785,4.32393151390319,783.697921952401,40.7848345956986,0.810320074318048,11.5384615384615,64.1832839855819,78.64
Turkiye,2002,22.1453932674278,107.681411743164,69.38,3591.08628982587,26.4221716928914,1107.27991011855,25.2651261294128,26.2495285935085,,87.1182191442641,52.53
Tuvalu,2002,6.1490719149286,90.4795532226562,61.221,1750.25175052348,33.3333333333333,,,0.201612903225806,,320.766666666667,88.68
Tanzania,2002,20.7504614747252,90.610237121582,53.699,402.649047851563,59.749390381576,405.812432807315,14.2816416273557,66.983600837404,22.2627737226277,40.7781711447279,52.85
Uganda,2002,32.364309878136,135.938568115234,49.548,241.984688408335,15.4168660227216,387.324648119083,11.2132791661446,,24.6710526315789,127.785746459136,61.18
Ukraine,2002,25.3241057950972,127.055168151855,62.077,903.011901855469,16.4283495011565,2786.00498673634,50.1187333965439,5.64713872932184,,84.0219577450202,106.17
Upper middle income,2002,39.5376400011283,111.269081115723,68.8213020120252,1829.51821405556,30.0475471881046,1109.00706764028,26.6586895645994,24.4801019306502,15.6446934080224,55.3291325811476,100.0
Uruguay,2002,12.4965101043769,111.093246459961,71.01,4149.76140312687,8.23597303165353,772.008348325172,20.6216724821799,99.5578344612181,12.1212121212121,18.734241800937,77.56
United States,2002,12.4353763769804,,74.4,37997.7596573051,33.2433376410185,7840.46095949898,9.131381513844,9.20382511502992,13.7931034482759,31.3935499327652,89.46
Uzbekistan,2002,29.5059349848837,97.9825592041016,63.351,381.409296889283,6.97181030072653,1907.69659032329,30.9204450887224,12.5230277142337,7.2,58.2687291671924,43.37
St. Vincent and the Grenadines,2002,22.657636174191,110.481407165527,68.45,4303.27976789727,73.1794871794872,,,21.6110019646365,22.7272727272727,290.633333333333,97.55
"Venezuela, RB",2002,22.6563107894885,104.676307678223,69.015,3652.09896501865,55.3503769627572,2648.88652521803,30.4335705492145,64.8151373949397,9.6969696969697,28.8369945014455,97.12
British Virgin Islands,2002,,108.616691589355,72.841,,24.4266666666667,,,0.0,,142.866666666667,
Virgin Islands (U.S.),2002,8.33036140927241,,74.4,30062.0225050457,57.32,,147.424892703863,0.0,,310.025714285714,
Viet Nam,2002,27.3729160568005,109.35701751709,68.278,445.132861817313,38.9788826275962,424.572449525025,54.7391336880928,49.3342552240474,27.3092369477912,253.6539172436,48.57
Vanuatu,2002,14.665320193617,114.861137390137,67.297,1340.71537528287,36.2838392124692,,42.3111646102919,1.83217295712715,1.92307692307692,16.0675143560295,86.57
World,2002,39.9047898830216,99.4441604614258,65.9375382872234,5530.02104262965,32.2953595345931,1597.42958388422,23.1167282054791,18.3171796383357,15.1974459115988,49.74405681699,93.7755305121211
Samoa,2002,13.2517072431501,100.272598266602,68.508,1527.55790455937,60.1929328621908,,34.1788114529593,50.4301280825846,6.12244897959184,65.1840989399293,100.42
Kosovo,2002,,,70.21,,,1035.03652986506,,1.39973082099596,,,
"Yemen, Rep.",2002,42.704211331557,71.0542984008789,61.934,513.241486570603,1.03983180862549,244.765880104457,37.0011733396095,0.0,0.668896321070234,39.4626323465348,54.66
South Africa,2002,23.5893636134975,95.7393798828125,53.215,2688.23676032806,14.5951990371695,2072.05766349373,28.4311672176802,1.87427405644339,29.8245614035088,39.584379559637,58.99
Zambia,2002,24.4508143185225,83.1586837768555,47.702,393.864625518616,63.2002044687176,603.817790407024,27.1336783308698,,12.0253164556962,14.3235031410162,52.61
Zimbabwe,2002,20.3291456921534,111.599563598633,45.135,524.936478570323,47.237533927879,519.581800171555,31.8348370828573,45.1735181087691,10.0,31.2463564689156,91.17
Aruba,2003,,115.985000610352,70.488,21949.4859960868,2.33333333333333,,62.7312132409209,0.0,,517.377777777778,
Africa Eastern and Southern,2003,26.5806027577654,87.5231781005859,52.1561544454851,815.432296267735,38.5024345889681,628.094857041229,25.3461880263816,17.637262710674,16.674733785092,36.010765348288,97.5561721090051
Afghanistan,2003,64.1762314183241,95.3357467651367,55.849,198.871115728727,1.85278199408184,,,80.6308604401597,,34.8543443263879,90.49
Africa Western and Central,2003,57.25734182781,83.5836715698242,50.7727748176127,697.481256337088,21.3189019410156,296.980066862543,,46.7940635254446,8.95696006203956,33.0698784405546,100.0
Angola,2003,23.9811124380809,,48.258,1133.66331960607,60.9957704339456,446.134132051678,47.564460965317,61.6902255639098,15.4545454545455,14.392967032967,71.37
Albania,2003,22.5934493496412,107.598258972168,72.864,1908.69900687608,28.2164598540146,649.35788110735,20.1638803786461,97.8619791666667,5.71428571428571,110.934890510949,87.79
Andorra,2003,15.3456971177959,102.448677062988,80.734,34063.575598394,34.0425531914894,,,100.0,14.2857142857143,147.842553191489,
Arab World,2003,43.7698409514128,90.3268814086914,65.7276390812222,2696.67212547749,1.71664843090733,1413.09141410784,42.5484595377338,3.96808775862664,6.04810996563574,27.3972610847768,97.5563917861429
United Arab Emirates,2003,44.1670264514498,117.259651184082,78.825,29659.5428567811,4.39018586313714,10102.2168560285,55.9231992151745,0.0,0.0,59.0320613911574,49.09
Argentina,2003,16.6435724137411,114.37532043457,70.796,3320.47775133903,11.8496431820922,1590.61721067918,25.9309429264224,37.8812394109214,30.7392996108949,14.0404218234436,78.84
Armenia,2003,27.5378873564374,102.086128234863,69.9,882.030167695474,11.6619599578504,622.582881402385,30.4829978923981,36.0279949100164,4.58015267175572,111.784334387074,61.91
American Samoa,2003,6.72087595026364,,69.183,9197.66196836987,88.2,,97.9007633587786,0.0,,284.855,
Antigua and Barbuda,2003,17.9670703135057,,72.153,12173.2319860305,21.0204545454545,,,0.0,5.26315789473684,177.009090909091,267.92
Australia,2003,7.13120227271499,102.854759216309,77.8,23757.5898471684,17.0695885346836,5615.57675632995,19.0255629975486,8.53031222543274,25.3333333333333,2.5670355232157,86.07
Austria,2003,18.6169292381771,102.384437561035,75.9,32110.1159661425,46.6027387300049,3956.93894640762,44.8257225915126,62.1369528367734,33.879781420765,98.4176320891905,92.36
Azerbaijan,2003,19.2603464043066,96.2132415771484,63.982,883.692580745256,12.1086289502976,1476.84102371293,42.0065766459106,11.5991731654609,10.4838709677419,99.6237235638581,59.89
Burundi,2003,29.6795256967738,74.1769638061523,49.207,111.406682804391,7.55218068535826,,,100.0,18.4357541899441,274.266121495327,50.28
Belgium,2003,18.1085002652024,103.77693939209,75.3,30655.2092679024,22.222365080935,5609.48271408916,69.0365085088844,2.67162944582299,35.3333333333333,342.074077737118,94.91
Benin,2003,50.38184649863,93.1921081542969,55.705,676.002878084282,35.3418765519688,301.499151686105,18.6442972500831,2.1125,6.02409638554217,70.1762149698475,72.93
Burkina Faso,2003,62.0579085352073,47.5335502624512,50.465,362.373899996953,25.827850877193,145.412202886927,9.22043165840572,21.5483146067416,11.7117117117117,47.8162719298246,81.08
Bangladesh,2003,54.4416560238779,,63.378,426.74880754362,14.6787454866713,153.143093984627,11.4311486959413,5.71793831168831,2.0,1082.97112237843,51.81
Bulgaria,2003,25.4532398256574,111.694488525391,68.7,2719.49436859287,32.0272133860439,2489.50818804189,34.4169458788193,7.74882629107981,26.25,71.4841132665257,115.42
Bahrain,2003,73.8799083460396,95.4260482788086,74.417,14486.0269029822,0.576388888888889,11894.9484733033,72.0630719982325,0.0,0.0,1061.82916666667,19.84
"Bahamas, The",2003,18.6554974383063,,70.019,26429.1247787663,50.9350649350649,,35.8102341689881,0.0,20.0,33.5282717282717,87.07
Bosnia and Herzegovina,2003,38.4581184427201,,72.701,2033.94700935864,41.19048828125,1052.76815633322,20.5879852303156,39.9531333214983,16.6666666666667,81.61177734375,61.85
Belarus,2003,23.8005944482748,105.365631103516,62.7,1819.52653114699,41.3166950982616,2652.43981373496,65.156379906358,0.110301573590716,10.3092783505155,48.3012483606638,62.54
Belize,2003,25.9062363191074,118.811058044434,67.444,4959.74012434605,63.0831652783867,,44.5690554451158,34.1613932325715,3.33333333333333,11.5642262165717,82.27
Bermuda,2003,8.71972287967927,103.237411499023,74.938,67106.8028083224,18.5185185185185,,,,,1155.2962962963,
Bolivia,2003,60.5276224516758,116.677192687988,61.303,893.013760211149,50.3062641927444,524.19320800163,25.6007344519017,46.0595539204415,18.4615384615385,8.35474937690391,58.15
Brazil,2003,15.4707715670693,,67.558,3090.6068907839,64.5162954915806,1107.9739157885,15.1807837057459,87.163729383898,8.57699805068226,21.610392742883,70.4
Barbados,2003,21.8668760588038,104.487609863281,72.512,12075.9587020649,14.6511627906977,,,0.0183684246779786,13.3333333333333,618.083720930233,83.33
Brunei Darussalam,2003,7.18894518991816,116.92626953125,72.553,20677.9001143188,74.3643263757116,7227.93461469148,58.4208886316465,0.0,,65.7755218216319,64.5
Bhutan,2003,33.751263035198,84.8784332275391,63.305,1022.38240311018,66.2258040201005,,24.3568394131845,99.9475534088169,9.33333333333333,16.0216834170854,21.65
Botswana,2003,20.1595337663207,110.270523071289,51.042,4230.12326909926,30.4656538386886,1035.71768168865,48.8268578340104,0.0,17.0212765957447,3.13330157217723,92.85
Central African Republic,2003,32.9894439959945,59.6871795654297,46.565,278.403992150941,36.6191531028283,,18.2360038377682,99.7089977883832,,6.58622427686282,69.06
Canada,2003,9.69060887185911,,77.32,28301.8645937428,38.7769284564652,8303.4318789013,36.8659851985508,58.9264990164968,20.5980066445183,3.529322777419,97.11
Central Europe and the Baltics,2003,23.5306091981064,102.354553222656,69.510788169428,5948.84961048536,32.8893064010782,2575.75689670154,41.6474487166852,8.46267566477328,16.2675101671938,96.6357946311316,100.0
Switzerland,2003,15.0665117216973,104.157531738281,78.0,49335.7456291067,30.5603374622472,3524.60535957512,47.7207184344473,56.0617302270367,25.0,185.703856614881,93.06
Channel Islands,2003,,,77.0,48570.7796632166,4.47979797979798,,,,,762.424242424242,
Chile,2003,27.1654672454526,101.061790466309,74.978,4773.40177520754,21.6393107492347,1612.22953620512,35.0609745308001,51.5620662410045,12.5,21.5522021917012,78.53
China,2003,51.2610436241453,,70.931,1306.97245408557,19.6079386867747,1105.13742396493,26.6023738514511,15.0371010412115,20.2345058626466,137.235919250104,74.54
Cote d'Ivoire,2003,50.3579617689732,63.0239181518555,50.579,1111.17135087887,14.9553113207547,345.063532585105,28.741013407249,36.0172989974445,8.52017937219731,60.143213836478,71.65
Cameroon,2003,42.4671529656498,104.626373291016,53.061,988.241276791846,45.2463180385437,435.147080636702,19.4369114585916,95.7692725298589,8.88888888888889,34.1865837405598,66.95
"Congo, Dem. Rep.",2003,26.5212539905026,,51.158,161.491553524396,62.5835336671004,278.852304991619,24.0004430362555,97.2950553025374,,24.4122833638429,92.7
